Paguyuban Puri Bunga 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laporan Kinerja Keuangan Tahun 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JURNAL HARIAN PURI BUNGA 2 TAHUN 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No.,Tanggal,Month,SD,MS BYR,ACC,ACC NAME,URAIAN TRANSAKSI,Blok,Dr,Cr,Saldo,Cek Saldo RK,Cek Saldo Kas,Selisih,,,,,,,,,,,,,,
240,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
241,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
242,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
243,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
244,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
245,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
246,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
247,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
248,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
249,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
250,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
251,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
252,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
253,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
254,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
255,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
256,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
257,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
258,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
259,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
260,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
261,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
262,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
263,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
264,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
265,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
266,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
267,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
